id,index,period,timestamp,minute,second,possession,duration,related_events,location,under_pressure,counterpress,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,player.id,player.name,position.id,position.name,pass.length,pass.angle,pass.end_location,pass.backheel,pass.cross,pass.switch,pass.aerial_won,pass.deflected,pass.miscommunication,pass.assisted_shot_id,pass.goal_assist,pass.shot_assist,pass.recipient.id,pass.recipient.name,pass.height.id,pass.height.name,pass.body_part.id,pass.body_part.name,pass.type.id,pass.type.name,pass.outcome.id,pass.outcome.name,carry.end_location,foul_won.defensive,foul_won.penalty,foul_won.advantage,ball_receipt.outcome.id,ball_receipt.outcome.name,duel.type.id,duel.type.name,duel.outcome.id,duel.outcome.name,interception.outcome.id,interception.outcome.name,dribble.overrun,dribble.nutmeg,dribble.outcome.id,dribble.outcome.name,ball_recovery.recovery_failure,ball_recovery.offensive,shot.statsbomb_xg,shot.end_location,shot.freeze_frame,shot.key_pass_id,shot.redirect,shot.first_time,shot.one_on_one,shot.body_part.id,shot.body_part.name,shot.technique.id,shot.technique.name,shot.type.id,shot.type.name,shot.outcome.id,shot.outcome.name,goalkeeper.end_location,goalkeeper.type.id,goalkeeper.type.name,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.body_part.id,goalkeeper.body_part.name,goalkeeper.technique.id,goalkeeper.technique.name,foul_committed.penalty,foul_committed.advantage,foul_committed.card.id,foul_committed.card.name,block.deflection,block.offensive,clearance.aerial_won,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,bad_behaviour.card.id,bad_behaviour.card.name,50_50.outcome.id,50_50.outcome.name,match_id,competition_id,season_id,x,y
932e2ae6-e13c-414e-8041-0722445a1466,5,1,00:00:01.880,0,1,2,2.04,,,NA,NA,30,Pass,771,France,9,From Kick Off,771,France,NA,,5487,Antoine Griezmann,7,Right Wing Back,29.966648,2.6928694,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5485,Raphaël Varane,1,Ground Pass,38,Left Foot,65,Kick Off,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,60,42
846f4a5a-2553-4f8e-92b7-e964ed1ffbeb,6,1,00:00:03.920,0,3,2,NA,,,NA,NA,42,Ball Receipt*,771,France,9,From Kick Off,771,France,NA,,5485,Raphaël Varane,3,Right Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,33,55
bc200caf-8681-4f07-b76f-5ca978c185fe,7,1,00:00:03.920,0,3,2,2.52,,,NA,NA,43,Carry,771,France,9,From Kick Off,771,France,NA,,5485,Raphaël Varane,3,Right Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,33,55
c9015bba-e3db-4eea-9924-6e5d127dbd28,8,1,00:00:06.440,0,6,2,2.206,,,NA,NA,30,Pass,771,France,9,From Kick Off,771,France,NA,,5485,Raphaël Varane,3,Right Center Back,48.507732,0.24997862,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,High Pass,40,Right Foot,NA,NA,77,Unknown,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,40,53
5ebcff58-6b76-42b1-8756-b49af162ea64,9,1,00:00:09.440,0,9,2,0,,,NA,NA,22,Foul Committed,771,France,9,From Kick Off,771,France,NA,,3604,Olivier Giroud,23,Center Forward,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,86,65
06f6c803-917b-4f05-8af8-482a9dbb91d8,10,1,00:00:09.440,0,9,2,0,,,TRUE,NA,21,Foul Won,771,France,9,From Kick Off,779,Argentina,NA,,5507,Nicolás Alejandro Tagliafico,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,35,16
2fbd63a7-0936-43be-b53d-24a6beab6ced,11,1,00:00:47.040,0,47,3,2.72,,,NA,NA,30,Pass,779,Argentina,3,From Free Kick,779,Argentina,NA,,6312,Franco Armani,1,Goalkeeper,55.00909,0.018179815,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5504,Éver Maximiliano David Banega,3,High Pass,40,Right Foot,62,Free Kick,9,Incomplete,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,31,21
9d026dc6-a7ec-489f-8eca-eddf5ed0a262,12,1,00:00:49.760,0,49,3,NA,,,NA,NA,42,Ball Receipt*,779,Argentina,3,From Free Kick,779,Argentina,NA,,5504,Éver Maximiliano David Banega,15,Left Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,9,Incomplete,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,79,23
2fc5f99b-1e0f-4364-a900-def423786a45,13,1,00:00:49.760,0,49,4,0,,,NA,NA,2,Ball Recovery,771,France,1,Regular Play,771,France,NA,,20004,Paul Pogba,9,Right Defensive Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,35,59
75acf22c-6c78-453b-88e7-0761c6de6f4a,14,1,00:00:49.760,0,49,4,0.72,,,TRUE,NA,43,Carry,771,France,1,Regular Play,771,France,NA,,20004,Paul Pogba,9,Right Defensive Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,35,59
d85aa3dc-db49-411a-a643-8f8dcf07e4ce,15,1,00:00:49.880,0,49,4,0.479,,,NA,TRUE,17,Pressure,771,France,1,Regular Play,779,Argentina,NA,,5504,Éver Maximiliano David Banega,15,Left Center Midfield,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,80,21
ac35b3ed-1f7c-4faf-a1ef-5ef673b86e6b,16,1,00:00:50.480,0,50,4,1.04,,,NA,NA,30,Pass,771,France,1,Regular Play,771,France,NA,,20004,Paul Pogba,9,Right Defensive Midfield,21.540659,1.19029,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3009,Kylian Mbappé Lottin,2,Low Pass,40,Right Foot,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,37,55
3582017d-64ae-4151-8f66-a2b73b5b10fa,17,1,00:00:51.040,0,51,4,0.92,,,NA,TRUE,17,Pressure,771,France,1,Regular Play,779,Argentina,NA,,5507,Nicolás Alejandro Tagliafico,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,70,5
36286399-4c35-40e7-826e-b2dd84ef0049,18,1,00:00:51.520,0,51,4,NA,,,TRUE,NA,42,Ball Receipt*,771,France,1,Regular Play,771,France,NA,,3009,Kylian Mbappé Lottin,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,45,75
e34a97a8-a2fe-4ce5-8894-f61f0d636025,19,1,00:00:51.520,0,51,4,0.92,,,TRUE,NA,43,Carry,771,France,1,Regular Play,771,France,NA,,3009,Kylian Mbappé Lottin,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,45,75
8b92eb47-9803-4739-97d0-e7cfeeac97ff,20,1,00:00:52.440,0,52,4,1.466,,,NA,NA,30,Pass,771,France,1,Regular Play,771,France,NA,,3009,Kylian Mbappé Lottin,17,Right Wing,19.104973,-3.0367157,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5476,Benjamin Pavard,3,High Pass,40,Right Foot,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,47,75
3ceac3ef-e169-45be-8edd-3971b31e5c31,21,1,00:00:53.906,0,53,4,NA,,,NA,NA,42,Ball Receipt*,771,France,1,Regular Play,771,France,NA,,5476,Benjamin Pavard,2,Right Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,28,73
bb21f21d-be51-482b-b479-e401e21c764b,22,1,00:00:53.906,0,53,4,1.014,,,TRUE,NA,43,Carry,771,France,1,Regular Play,771,France,NA,,5476,Benjamin Pavard,2,Right Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,28,73
4fc2d103-b10e-43f2-bba9-fe11670bea8e,23,1,00:00:54.040,0,54,4,0.8,,,NA,TRUE,17,Pressure,771,France,1,Regular Play,779,Argentina,NA,,2995,Ángel Fabián Di María Hernández,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,92,14
deeac56c-e6fe-40ab-b438-0644fcd30aa9,24,1,00:00:54.920,0,54,4,1.92,,,NA,NA,30,Pass,771,France,1,Regular Play,771,France,NA,,5476,Benjamin Pavard,2,Right Back,29.206163,-2.2348425,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3099,Hugo Lloris,1,Ground Pass,40,Right Foot,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,26,67
6c79dab9-64a4-4c59-b657-c796350faac8,25,1,00:00:56.840,0,56,4,NA,,,NA,NA,42,Ball Receipt*,771,France,1,Regular Play,771,France,NA,,3099,Hugo Lloris,1,Goalkeeper,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,8,44
ce06fe0a-59cd-4f69-9c25-55505a9f52d7,26,1,00:00:56.840,0,56,4,2.2,,,NA,NA,43,Carry,771,France,1,Regular Play,771,France,NA,,3099,Hugo Lloris,1,Goalkeeper,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,8,44
aa245e06-3277-4d2c-98a6-9e73cc43ef10,27,1,00:00:59.040,0,59,4,1.306,,,NA,NA,30,Pass,771,France,1,Regular Play,771,France,NA,,3099,Hugo Lloris,1,Goalkeeper,21.377558,-1.3825748,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5492,Samuel Yves Umtiti,1,Ground Pass,40,Right Foot,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,8,42
1304e641-9b99-40ce-ab7a-fafc378cf762,28,1,00:01:00.346,1,0,4,NA,,,NA,NA,42,Ball Receipt*,771,France,1,Regular Play,771,France,NA,,5492,Samuel Yves Umtiti,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,12,21
ca199805-a659-4a02-a24d-3e430ce3618d,29,1,00:01:00.346,1,0,4,3.601,,,NA,NA,43,Carry,771,France,1,Regular Play,771,France,NA,,5492,Samuel Yves Umtiti,5,Left Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,12,21
36ae94d5-92a8-41b4-bcd1-13e40c6abf69,30,1,00:01:03.947,1,3,4,1,,,NA,NA,30,Pass,771,France,1,Regular Play,771,France,NA,,5492,Samuel Yves Umtiti,5,Left Center Back,30.149628,1.4711276,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5485,Raphaël Varane,1,Ground Pass,38,Left Foot,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,21,25
8e28d88b-dae4-4027-b0aa-87e6136c62cc,31,1,00:01:04.947,1,4,4,NA,,,NA,NA,42,Ball Receipt*,771,France,1,Regular Play,771,France,NA,,5485,Raphaël Varane,3,Right Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,24,55
9340544b-cf4e-4089-a2dd-7dda6a6fd051,32,1,00:01:04.947,1,4,4,3.813,,,NA,NA,43,Carry,771,France,1,Regular Play,771,France,NA,,5485,Raphaël Varane,3,Right Center Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,24,55
cb459852-9775-446c-bba5-5a15b82aab14,33,1,00:01:08.760,1,8,4,1,,,NA,NA,30,Pass,771,France,1,Regular Play,771,France,NA,,5485,Raphaël Varane,3,Right Center Back,20.518284,0.75092906,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5476,Benjamin Pavard,1,Ground Pass,40,Right Foot,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,34,63
8501dfb4-2867-40fe-8a9d-10ae0a2166e2,34,1,00:01:09.760,1,9,4,NA,,,NA,NA,42,Ball Receipt*,771,France,1,Regular Play,771,France,NA,,5476,Benjamin Pavard,2,Right Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,49,77
a7fbd18e-4b63-45ff-9aa3-122c715d08c2,35,1,00:01:09.760,1,9,4,1.12,,,TRUE,NA,43,Carry,771,France,1,Regular Play,771,France,NA,,5476,Benjamin Pavard,2,Right Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,49,77
df412964-06b3-460c-90f1-bb13e0434066,36,1,00:01:09.920,1,9,4,0.759,,,NA,NA,17,Pressure,771,France,1,Regular Play,779,Argentina,NA,,2995,Ángel Fabián Di María Hernández,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,70,4
9ea20d8a-250c-4873-bc59-13edd4a56335,37,1,00:01:10.880,1,10,4,0.88,,,NA,NA,30,Pass,771,France,1,Regular Play,771,France,NA,,5476,Benjamin Pavard,2,Right Back,14.56022,-0.27829966,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3009,Kylian Mbappé Lottin,1,Ground Pass,40,Right Foot,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,48,78
7a884fee-561e-4bf4-a611-82aa4036e42e,38,1,00:01:11.600,1,11,4,0.68,,,NA,NA,17,Pressure,771,France,1,Regular Play,779,Argentina,NA,,5507,Nicolás Alejandro Tagliafico,6,Left Back,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,58,11
bd988dc3-1b19-43f7-af99-2ca0a91f87c0,39,1,00:01:11.760,1,11,4,NA,,,TRUE,NA,42,Ball Receipt*,771,France,1,Regular Play,771,France,NA,,3009,Kylian Mbappé Lottin,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,62,74
53956a7a-7543-4e99-9bc5-cb5393db5587,40,1,00:01:11.760,1,11,4,2.72,,,TRUE,NA,43,Carry,771,France,1,Regular Play,771,France,NA,,3009,Kylian Mbappé Lottin,17,Right Wing,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7580,43,3,62,74
